BW24,6
BW24,13
BW24,18
BW24,16
BW24,23
BW24,16
BW24,22
BW24,15
BW24,14
BW24,20
BW24,16
BW24,13
BW24,12
BW24,7
BW24,7
BW24,26
BW24,18
BW24,14
BW24,14
BW24,19
BW24,25
BW24,26
BW24,17
BW24,9
BW24,9
BW24,11
BW24,19
BW24,20
BW24,12
BW24,17
BW24,25
BW24,19
BW24,29
BW24,12
BW24,14
BW24,24
BW24,20
BW24,16
BW24,16
BW24,17
BW24,23
BW24,28
BW24,19
BW24,20
BW24,16
BW24,23
BW24,17
BW24,13
BW24,25
BW24,16
BW24,12
BW24,7
BW24,14
BW24,10
BW24,12
BW24,17
BW24,28
BW24,13
BW24,15
BW24,16
BW24,16
BW24,10
BW24,16
BW24,14
BW24,19
BW24,18
BW24,18
BW24,16
BW24,18
BW24,17
BW24,17
BW24,18
BW24,12
BW24,25
BW24,23
SF24,12
SF24,12
SF24,4
SF24,7
SF24,0
SF24,5
SF24,4
SF24,15
SF24,10
SF24,15
SF24,11
SF24,12
SF24,13
SF24,26
SF24,19
SF24,1
SF24,2
SF24,4
SF24,9
SF24,14
SF24,13
SF24,9
SF24,18
SF24,10
SF24,7
SF24,16
SF24,16
SF24,11
SF24,8
SF24,15
SF24,13
SF24,23
SF24,19
SF24,14
SF24,9
SF24,18
SF24,20
SF24,14
SF24,22
SF24,15
SF24,20
SF24,10
SF24,9
SF24,19
SF24,13
SF24,17
SF24,19
SF24,23
SF24,19
SF24,5
SF24,21
SF24,10
SF24,10
SF24,22
SF24,26
SF24,13
SF24,19
SF24,24
SF24,24
SF24,19
SF24,11
SF24,18
SF24,17
SF24,12
SF24,12
SF24,15
SF24,9
SF24,14
SF24,13
SF24,27
SF24,12
SF24,17
SF24,23
SF24,27
SF24,7
BW48,1
BW48,0
BW48,1
BW48,0
BW48,0
BW48,1
BW48,0
BW48,1
BW48,2
BW48,0
BW48,0
BW48,0
BW48,1
BW48,0
BW48,1
BW48,1
BW48,1
BW48,0
BW48,1
BW48,0
BW48,1
BW48,1
BW48,2
BW48,2
BW48,1
BW48,0
BW48,2
BW48,1
BW48,0
BW48,0
BW48,0
BW48,0
BW48,0
BW48,1
BW48,0
BW48,3
BW48,0
BW48,2
BW48,0
BW48,0
BW48,1
BW48,1
BW48,1
BW48,0
BW48,2
BW48,0
BW48,0
BW48,0
BW48,0
BW48,0
BW48,0
BW48,0
BW48,0
BW48,0
BW48,0
BW48,2
BW48,0
BW48,0
BW48,2
BW48,1
BW48,0
BW48,1
BW48,1
BW48,0
BW48,0
BW48,0
BW48,1
BW48,0
BW48,1
BW48,1
BW48,0
BW48,1
BW48,0
BW48,0
BW48,2
SF48,0
SF48,0
SF48,0
SF48,0
SF48,0
SF48,0
SF48,0
SF48,0
SF48,0
SF48,0
SF48,0
SF48,0
SF48,1
SF48,0
SF48,0
SF48,0
SF48,1
SF48,0
SF48,0
SF48,0
SF48,0
SF48,2
SF48,0
SF48,1
SF48,0
SF48,1
SF48,0
SF48,0
SF48,0
SF48,0
SF48,0
SF48,1
SF48,1
SF48,0
SF48,0
SF48,0
SF48,1
SF48,1
SF48,0
SF48,0
SF48,0
SF48,0
SF48,1
SF48,0
SF48,0
SF48,0
SF48,0
SF48,0
SF48,0
SF48,1
SF48,0
SF48,1
SF48,0
SF48,0
SF48,0
SF48,0
SF48,0
SF48,0
SF48,1
SF48,2
SF48,0
SF48,0
SF48,1
SF48,0
SF48,0
SF48,0
SF48,0
SF48,1
SF48,0
SF48,1
SF48,0
SF48,1
SF48,1
SF48,0
SF48,1
BW72,2
BW72,0
BW72,1
BW72,0
BW72,0
BW72,1
BW72,1
BW72,2
BW72,7
BW72,0
BW72,1
BW72,0
BW72,1
BW72,0
BW72,5
BW72,2
BW72,2
BW72,0
BW72,0
BW72,1
BW72,0
BW72,2
BW72,0
BW72,3
BW72,1
BW72,1
BW72,4
BW72,5
BW72,6
BW72,5
BW72,9
BW72,5
BW72,6
BW72,3
BW72,3
BW72,1
BW72,1
BW72,12
BW72,1
BW72,4
BW72,5
BW72,7
BW72,5
BW72,2
BW72,1
BW72,2
BW72,1
BW72,0
BW72,0
BW72,1
BW72,7
BW72,6
BW72,4
BW72,4
BW72,3
BW72,6
BW72,2
BW72,7
BW72,11
BW72,3
BW72,1
BW72,8
BW72,7
BW72,18
BW72,0
BW72,4
BW72,3
BW72,1
BW72,10
BW72,5
BW72,6
BW72,6
BW72,2
BW72,2
BW72,0
SF72,2
SF72,1
SF72,3
SF72,4
SF72,2
SF72,2
SF72,1
SF72,3
SF72,1
SF72,2
SF72,2
SF72,2
SF72,3
SF72,5
SF72,3
SF72,1
SF72,2
SF72,2
SF72,1
SF72,4
SF72,0
SF72,2
SF72,1
SF72,3
SF72,1
SF72,17
SF72,14
SF72,3
SF72,18
SF72,22
SF72,19
SF72,16
SF72,8
SF72,28
SF72,31
SF72,11
SF72,13
SF72,20
SF72,18
SF72,19
SF72,13
SF72,9
SF72,8
SF72,10
SF72,17
SF72,20
SF72,22
SF72,14
SF72,15
SF72,8
SF72,10
SF72,14
SF72,19
SF72,11
SF72,6
SF72,4
SF72,4
SF72,13
SF72,8
SF72,5
SF72,1
SF72,4
SF72,1
SF72,7
SF72,4
SF72,1
SF72,6
SF72,4
SF72,11
SF72,7
SF72,4
SF72,2
SF72,1
SF72,3
SF72,4
